review_priority,action_today,customer_market,go_no_go_score,recommendation,pursuit_type,drop_reason,risk_flags,title,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,days_until_deadline,clean_naics,naics_code,classification_code,notice_type,base_type,search_name,search_keyword,search_naics,search_ptype,query_hits,ui_link,score_rationale,description,source,notice_id,solicitation_number,archive_type,active,first_seen,last_seen,days_until_deadline_sort,review_priority_sort
5 - Drop,No action,Other Federal,0,No-Go,Active Solicitation,Non-target NAICS: 237310,NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,Road Maintenance for Westside,,,,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.ROGUE RIVER-SISKIYOU NATL FOREST",2026-05-19,2026-06-01T04:30:00-07:00,10.0,237310,237310,F018,Solicitation,Solicitation,DOE Engineering Services - Solicitation,Department of Energy,541330,o,DOE Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/d389488f643c46b781394dda2c36b5a9/view,Non-target NAICS: 237310 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Active solicitation | Near-term deadline: 10 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d389488f643c46b781394dda2c36b5a9,SAM.gov,d389488f643c46b781394dda2c36b5a9,1240BF26Q0044,autocustom,Yes,2026-05-19,2026-05-22,10.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 334111,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"58 - Towed Array, Sonar",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-06-02T16:30:00-04:00,11.0,334111,334111,5845,Solicitation,Solicitation,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/cc2e679d323540a08d1a92a3471a00f1/view,Likely goods/manufacturing/retail NAICS: 334111 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cc2e679d323540a08d1a92a3471a00f1,SAM.gov,cc2e679d323540a08d1a92a3471a00f1,SPRMM1-26-Q-KD10,auto15,Yes,2026-05-22,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Early Capture / Sources Sought,Likely goods/supplies/equipment: chairs,Contains goods/supplies/equipment language | Likely goods/supply opportunity | Scope may not be A/E or engineering services,WBAMC Patient Transfer Chairs,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,2026-05-22,2026-06-02T10:00:00-06:00,11.0,339113,339113,6515,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/86406bc6e1dc4a8789ef1790236d21ad/view,Likely goods/manufacturing/retail NAICS: 339113 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Sources sought/RFI is useful for shaping | Bad-fit goods/supply terms: chairs | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=86406bc6e1dc4a8789ef1790236d21ad,SAM.gov,86406bc6e1dc4a8789ef1790236d21ad,PANHCA-26-P-0000-030795,auto15,Yes,2026-05-22,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 333310,Likely goods/supply opportunity | Scope may not be A/E or engineering services,WBAMC Reverse Osmosis Water Purification Systems,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,2026-05-22,2026-06-02T10:00:00-06:00,11.0,333310,333310,6515,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/2fe629c760f741af8090289e05745767/view,Likely goods/manufacturing/retail NAICS: 333310 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Sources sought/RFI is useful for shaping | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=2fe629c760f741af8090289e05745767,SAM.gov,2fe629c760f741af8090289e05745767,PANHCA-26-P-0000-030785,auto15,Yes,2026-05-22,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,VA / Healthcare Facilities,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 339112,Likely goods/supply opportunity | Scope may not be A/E or engineering services,6515--Xenon Headlight and Light Source,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.245-NETWORK CONTRACT OFFICE 5 (36C245)",2026-05-21,2026-06-02T09:00:00-04:00,11.0,339112,339112,6515,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/f5600b15bb184416a727110fe4a8cd3e/view,Likely goods/manufacturing/retail NAICS: 339112 | No strong A/E-engineering language detected | Non-DOE market classification: VA / Healthcare Facilities | Sources sought/RFI is useful for shaping | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5600b15bb184416a727110fe4a8cd3e,SAM.gov,f5600b15bb184416a727110fe4a8cd3e,36C24526Q0558,autocustom,Yes,2026-05-22,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,VA / Healthcare Facilities,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 339112,Likely goods/supply opportunity | Scope may not be A/E or engineering services,AN11--STEMprep,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.244-NETWORK CONTRACT OFFICE 4 (36C244)",2026-05-19,2026-06-02T16:30:00-04:00,11.0,339112,339112,AN11,Sources Sought,Sources Sought,DOE A-E - Sources Sought,architect engineer,541330,r,DOE A-E - Sources Sought | DOE A-E - Sources Sought | DOE Engineering Services - Sources Sought | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - architect engineer | Manual - architect engineer | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - Oak Ridge | Manual - Oak Ridge | Manual - Savannah River | Manual - Savannah River,https://sam.gov/workspace/contract/opp/be7d057ec2bd4e038ff65ffed05811f2/view,Likely goods/manufacturing/retail NAICS: 339112 | No strong A/E-engineering language detected | Non-DOE market classification: VA / Healthcare Facilities | Sources sought/RFI is useful for shaping | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=be7d057ec2bd4e038ff65ffed05811f2,SAM.gov,be7d057ec2bd4e038ff65ffed05811f2,36C24426Q0615,autocustom,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 336992,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"CUTTER, CABLE,VEHICL",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME COLUMBUS.DLA LAND AND MARITIME,2026-05-19,2026-06-02T23:59:00-04:00,11.0,336992,336992,2590,Sources Sought,Sources Sought,Manual - architect engineer,architect engineer,541330,o,Manual - architect engineer,https://sam.gov/workspace/contract/opp/696b7cca9cdf4f2a803b8710a48cab12/view,Likely goods/manufacturing/retail NAICS: 336992 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=696b7cca9cdf4f2a803b8710a48cab12,SAM.gov,696b7cca9cdf4f2a803b8710a48cab12,CL25345013,auto15,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,Other Federal,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 334516,Check set-aside status / prime eligibility | Likely goods/supply opportunity | Scope may not be A/E or engineering services,Fourier-transform spectrometer,,,,"COMMERCE, DEPARTMENT OF.NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY.DEPT OF COMMERCE NIST",2026-05-19,2026-06-02T12:00:00-04:00,11.0,334516,334516,6640,Sources Sought,Sources Sought,DOE A-E - Sources Sought,architect engineer,541330,r,DOE A-E - Sources Sought | DOE A-E - Sources Sought | DOE Engineering Services - Sources Sought,https://sam.gov/workspace/contract/opp/e217a3c02bb343aaba8a7817dc87461b/view,Likely goods/manufacturing/retail NAICS: 334516 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Sources sought/RFI is useful for shaping | Small business/team potential: 8a | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e217a3c02bb343aaba8a7817dc87461b,SAM.gov,e217a3c02bb343aaba8a7817dc87461b,NIST-SS26-129,auto15,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,Other Federal,0,No-Go,Active Solicitation,Non-target NAICS: 336414,Likely goods/supply opportunity | Scope may not be A/E or engineering services,Landsat 10 Spacecraft  _ DRAFT RFP,,,,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA GODDARD SPACE FLIGHT CENTER,2026-05-19,2026-06-02T14:00:00-04:00,11.0,336414,336414,1555,Presolicitation,Presolicitation,,,,,Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/fef0c44657ec4324aebc7e5adf83ff2f/view,Likely goods/manufacturing/retail NAICS: 336414 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Early capture indicator: draft rfp | Active solicitation | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fef0c44657ec4324aebc7e5adf83ff2f,SAM.gov,fef0c44657ec4324aebc7e5adf83ff2f,80GSFC26D0015,auto15,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,VA / Healthcare Facilities,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 339112,Likely goods/supply opportunity | Scope may not be A/E or engineering services,Q518--Pain Management Table,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.244-NETWORK CONTRACT OFFICE 4 (36C244)",2026-05-19,2026-06-02T16:30:00-04:00,11.0,339112,339112,Q518,Sources Sought,Sources Sought,DOE A-E - Sources Sought,architect engineer,541330,r,DOE A-E - Sources Sought | DOE A-E - Sources Sought | DOE Engineering Services - Sources Sought | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - architect engineer | Manual - architect engineer | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - Oak Ridge | Manual - Oak Ridge | Manual - Savannah River | Manual - Savannah River,https://sam.gov/workspace/contract/opp/dc0b66a4ce6e4ee1a3ee3f20b2d4f907/view,Likely goods/manufacturing/retail NAICS: 339112 | No strong A/E-engineering language detected | Non-DOE market classification: VA / Healthcare Facilities | Sources sought/RFI is useful for shaping | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dc0b66a4ce6e4ee1a3ee3f20b2d4f907,SAM.gov,dc0b66a4ce6e4ee1a3ee3f20b2d4f907,36C24426Q0607,autocustom,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Likely goods/supplies/equipment: equipment,Contains goods/supplies/equipment language | Likely goods/supply opportunity | Scope may not be A/E or engineering services,"Solicitation, Rack, Electrical Equipment, NSN 5975-01-549-7992",,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-DTA.W6QK ACC- DTA,2026-05-19,2026-06-02T16:00:00-04:00,11.0,335311,335311,5975,Solicitation,Solicitation,DOE Engineering Services - Solicitation,Department of Energy,541330,o,DOE Engineering Services - Solicitation,https://sam.gov/workspace/contract/opp/d311d3174cc14787acbd75d96fc57619/view,Likely goods/manufacturing/retail NAICS: 335311 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Discipline/capability fit: electrical | Active solicitation | Bad-fit goods/supply terms: equipment | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d311d3174cc14787acbd75d96fc57619,SAM.gov,d311d3174cc14787acbd75d96fc57619,W912CH-25-R-0066,autocustom,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,Other Federal,0,No-Go,Early Capture / Sources Sought,Non-target NAICS: 334516,Likely goods/supply opportunity | Scope may not be A/E or engineering services,Tunable Low-noise Short Wavelength Visible Coherent Light Source System,,,,"COMMERCE, DEPARTMENT OF.NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY.DEPT OF COMMERCE NIST",2026-05-19,2026-06-02T17:00:00-04:00,11.0,334516,334516,6640,Sources Sought,Sources Sought,DOE A-E - Sources Sought,architect engineer,541330,r,DOE A-E - Sources Sought | DOE A-E - Sources Sought | DOE Engineering Services - Sources Sought | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - Department of Energy | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - architect engineer | Manual - architect engineer | Manual - architect engineer | Manual - NNSA | Manual - NNSA | Manual - Oak Ridge | Manual - Oak Ridge | Manual - Savannah River | Manual - Savannah River,https://sam.gov/workspace/contract/opp/86382410b7c84713973612aff6df4272/view,Likely goods/manufacturing/retail NAICS: 334516 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Sources sought/RFI is useful for shaping | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=86382410b7c84713973612aff6df4272,SAM.gov,86382410b7c84713973612aff6df4272,NIST-SS26-126,auto15,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,DoD / Defense Infrastructure,0,No-Go,Active Solicitation,Non-target NAICS: 326211,Likely goods/supply opportunity | Scope may not be A/E or engineering services,"WHEEL,PNEUMATIC TIRE,ASSEMBY",,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA LAND.DLA LAND WARREN MICHIGAN.DLA LAND WARREN,2026-05-19,2026-06-02T23:59:00-04:00,11.0,326211,326211,2530,Solicitation,Solicitation,DOE Engineering Services - Solicitation,Department of Energy,541330,o,DOE Engineering Services - Solicitation | DOE Engineering Services - Solicitation | Department of Energy architect engineer | Department of Energy engineering services,https://sam.gov/workspace/contract/opp/f0bd301852fb404c8141e597d41d2c6b/view,Likely goods/manufacturing/retail NAICS: 326211 | No strong A/E-engineering language detected | Non-DOE market classification: DoD / Defense Infrastructure | Active solicitation | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f0bd301852fb404c8141e597d41d2c6b,SAM.gov,f0bd301852fb404c8141e597d41d2c6b,SPRDL125R0262,autocustom,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Drop unless manually confirmed,Other Federal,0,No-Go,Active Solicitation,Non-target NAICS: 334516,Likely goods/supply opportunity | Scope may not be A/E or engineering services,Wavelength Meter,,,,"COMMERCE, DEPARTMENT OF.NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY.DEPT OF COMMERCE NIST",2026-05-19,2026-06-02T12:00:00-04:00,11.0,334516,334516,6640,Sources Sought,Sources Sought,Manual - architect engineer,architect engineer,541330,o,Manual - architect engineer,https://sam.gov/workspace/contract/opp/6b1477b2de134a8ca5e178829bdeb1ff/view,Likely goods/manufacturing/retail NAICS: 334516 | No strong A/E-engineering language detected | Non-DOE market classification: Other Federal | Active solicitation | Workable deadline: 11 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6b1477b2de134a8ca5e178829bdeb1ff,SAM.gov,6b1477b2de134a8ca5e178829bdeb1ff,NIST-SS26-127,auto15,Yes,2026-05-19,2026-05-22,11.0,5
5 - Drop,Check for design component,VA / Healthcare Facilities,0,No-Go,Early Capture / Sources Sought,Likely construction-only: repair,May be construction-only rather than A/E services | NAICS does not clearly match A/E services | Scope may not be A/E or engineering services,J035--Elevator Maintenance and Repair Service,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.244-NETWORK CONTRACT OFFICE 4 (36C244)",2026-05-22,2026-06-03T12:00:00-04:00,12.0,238290,238290,J035,Sources Sought,Sources Sought,Hanford Engineering Services,Hanford,541330,r,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services,https://sam.gov/workspace/contract/opp/0a3f17f988d5458fa61e6e80b63e292e/view,Non-target NAICS: 238290 | No strong A/E-engineering language detected | Non-DOE market classification: VA / Healthcare Facilities | Sources sought/RFI is useful for shaping | Construction-only risk terms: repair | Workable deadline: 12 days,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=0a3f17f988d5458fa61e6e80b63e292e,SAM.gov,0a3f17f988d5458fa61e6e80b63e292e,36C24426Q0629,autocustom,Yes,2026-05-22,2026-05-22,12.0,5
